ID,Pasture,Treatment,Date,Date_mean,Year,Season,Low,High,Biomass_kg_ha,long,lat,PP_g
31,I,IMP,2022-02-09,2022-02-09,2022,2,34,38,5160,-81.2069,27.1804,129
31,I,IMP,2022-12-22,2022-12-22,2022,12,20,20.33333333,2708,-81.2069,27.1804,67.7
31,I,IMP,2023-10-11,2023-10-11,2023,10,52,55.33333333,2732,-81.2069,27.1804,68.3
31,I,IMP,2023-02-02,2023-02-02,2023,2,43,46.33333333,2364,-81.2069,27.1804,59.1
31,I,IMP,2023-04-10,2023-04-10,2023,4,19,21.33333333,2664,-81.2069,27.1804,66.6
31,I,IMP,2023-08-09,2023-08-09,2023,8,44,54.33333333,4712,-81.2069,27.1804,117.8
31,I,IMP,6/8/2023,6/8/2023,2023,6,31,32,2936,-81.2069,27.1804,73.4
32,I,IMP,2017-03-30,2017-03-30,2017,3,,22,2084,-81.208516,27.180537,52.1
32,I,IMP,2017-05-30,2017-05-30,2017,5,,18,1112,-81.208516,27.180537,27.8
32,I,IMP,2017-08-31,2017-08-31,2017,8,,79,3220,-81.208516,27.180537,80.5
32,I,IMP,2017-10-23,2017-10-23,2017,10,,32,3104,-81.208516,27.180537,77.6
32,I,IMP,2017-12-11,2017-12-11,2017,12,,34,2696,-81.208516,27.180537,67.4
32,I,IMP,2017-12-11,2017-12-11,2017,12,,34,2696,-81.208516,27.180537,67.4
32,I,IMP,2018-04-05,2018-04-05,2018,4,,28,1764,-81.208516,27.180537,44.1
32,I,IMP,2018-06-12,2018-06-12,2018,6,,25,488,-81.208516,27.180537,12.2
32,I,IMP,2018-06-19,2018-06-19,2018,6,,23,744,-81.208516,27.180537,18.6
32,I,IMP,2018-10-22,2018-10-22,2018,10,,44,1444,-81.208516,27.180537,36.1
32,I,IMP,2018-12-10,2018-12-10,2018,12,,16,1056,-81.208516,27.180537,26.4
32,I,IMP,2019-12-19,2019-12-19,2019,12,,38,1940,-81.208516,27.180537,48.5
32,I,IMP,2019-09-13,2019-09-13,2019,9,,44,2924,-81.208516,27.180537,73.1
32,I,IMP,2019-05-03,2019-05-03,2019,5,,57,3204,-81.208516,27.180537,80.1
32,I,IMP,2020-12-07,2020-12-07,2020,12,31,34.66666667,3684,-81.2085,27.1805,92.1
32,I,IMP,2020-10-12,2020-10-12,2020,10,41,49,5492,-81.2085,27.1805,137.3
32,I,IMP,2020-08-10,2020-08-10,2020,8,38,39.33333333,2060,-81.2085,27.1805,51.5
32,I,IMP,2020-06-08,2020-06-08,2020,6,21,22,992,-81.2085,27.1805,24.8
32,I,IMP,2020-03-23,2020-03-23,2020,3,,15,488,-81.2085,27.1805,12.2
32,I,IMP,2021-10-05,2021-10-05,2021,10,73,81,3320,-81.2085,27.1805,83
32,I,IMP,2021-03-09,2021-03-09,2021,3,16,17.33333333,376,-81.2085,27.1805,9.4
32,I,IMP,2021-06-17,2021-06-17,2021,6,18,22.66666667,820,-81.2085,27.1805,20.5
32,I,IMP,2021-08-09,2021-08-09,2021,8,41,58.66666667,3176,-81.2085,27.1805,79.4
32,I,IMP,2021-04-13,2021-04-13,2021,4,10,11.66666667,352,-81.2085,27.1805,8.8
32,I,IMP,2022-02-09,2022-02-09,2022,2,7,15,116,-81.2085,27.1805,2.9
32,I,IMP,2022-12-22,2022-12-22,2022,12,23,23.66666667,3160,-81.2085,27.1805,79
32,I,IMP,2023-10-11,2023-10-11,2023,10,25,27.66666667,2300,-81.2085,27.1805,57.5
32,I,IMP,2023-02-02,2023-02-02,2023,2,16,17,1896,-81.2085,27.1805,47.4
32,I,IMP,2023-04-10,2023-04-10,2023,4,13,13.33333333,1924,-81.2085,27.1805,48.1
32,I,IMP,2023-08-09,2023-08-09,2023,8,45,52.66666667,3640,-81.2085,27.1805,91
32,I,IMP,6/8/2023,6/8/2023,2023,6,43,49.33333333,2084,-81.2085,27.1805,52.1
33,I,IMP,2017-03-30,2017-03-30,2017,3,,17,3488,-81.210249,27.180269,87.2
33,I,IMP,2017-05-30,2017-05-30,2017,5,,18,1528,-81.210249,27.180269,38.2
33,I,IMP,2017-08-31,2017-08-31,2017,8,,51,3096,-81.210249,27.180269,77.4
33,I,IMP,2017-10-23,2017-10-23,2017,10,,42,2472,-81.210249,27.180269,61.8
33,I,IMP,2017-12-11,2017-12-11,2017,12,,31,3816,-81.210249,27.180269,95.4
33,I,IMP,2017-12-11,2017-12-11,2017,12,,31,3816,-81.210249,27.180269,95.4
33,I,IMP,2018-04-05,2018-04-05,2018,4,,9,280,-81.210249,27.180269,7
33,I,IMP,2018-06-12,2018-06-12,2018,6,,17,600,-81.210249,27.180269,15
33,I,IMP,2018-06-19,2018-06-19,2018,6,,26,700,-81.210249,27.180269,17.5
33,I,IMP,2018-10-22,2018-10-22,2018,10,,35,3180,-81.210249,27.180269,79.5
33,I,IMP,2018-12-10,2018-12-10,2018,12,,18,2736,-81.210249,27.180269,68.4
33,I,IMP,2019-12-19,2019-12-19,2019,12,,132,6744,-81.210249,27.180269,168.6
33,I,IMP,2019-09-13,2019-09-13,2019,9,,67,3460,-81.210249,27.180269,86.5
33,I,IMP,2019-05-03,2019-05-03,2019,5,,48,2900,-81.210249,27.180269,72.5
33,I,IMP,2020-12-07,2020-12-07,2020,12,39,42.66666667,3544,-81.2104,27.1804,88.6
33,I,IMP,2020-10-12,2020-10-12,2020,10,47,54.66666667,4360,-81.2104,27.1804,109
33,I,IMP,2020-08-10,2020-08-10,2020,8,45,46.33333333,1604,-81.2104,27.1804,40.1
33,I,IMP,2020-06-08,2020-06-08,2020,6,21,26,976,-81.2104,27.1804,24.4
33,I,IMP,2020-03-23,2020-03-23,2020,3,,17,412,-81.2104,27.1804,10.3
33,I,IMP,2021-10-05,2021-10-05,2021,10,51,54.66666667,5280,-81.2104,27.1804,132
33,I,IMP,2021-03-09,2021-03-09,2021,3,18,23,480,-81.2104,27.1804,12
33,I,IMP,2021-06-17,2021-06-17,2021,6,50,51,3844,-81.2104,27.1804,96.1
33,I,IMP,2021-08-09,2021-08-09,2021,8,52,54.33333333,5572,-81.2104,27.1804,139.3
33,I,IMP,2021-04-13,2021-04-13,2021,4,11,12,856,-81.2104,27.1804,21.4
33,I,IMP,2022-02-09,2022-02-09,2022,2,117,123.6666667,9372,-81.2104,27.1804,234.3
33,I,IMP,2022-12-23,2022-12-23,2022,12,33,33.66666667,2432,-81.2104,27.1804,60.8
33,I,IMP,2023-10-11,2023-10-11,2023,10,45,50.33333333,2524,-81.2104,27.1804,63.1
33,I,IMP,2023-02-03,2023-02-03,2023,2,45,48.33333333,3332,-81.2104,27.1804,83.3
33,I,IMP,2023-04-10,2023-04-10,2023,4,22,22.33333333,2596,-81.2104,27.1804,64.9
33,I,IMP,2023-08-09,2023-08-09,2023,8,37,44.33333333,3136,-81.2104,27.1804,78.4
33,I,IMP,6/7/2023,6/7/2023,2023,6,22,23.66666667,1504,-81.2104,27.1804,37.6
34,A,IMP,2020-12-07,2020-12-07,2020,12,20,35.66666667,3776,-81.2114,27.1871,94.4
34,A,IMP,2020-10-12,2020-10-12,2020,10,60,64.33333333,8184,-81.2114,27.1871,204.6
34,A,IMP,2020-08-10,2020-08-10,2020,8,37,44.33333333,1696,-81.2114,27.1871,42.4
34,A,IMP,2020-06-10,2020-06-10,2020,6,15,16.33333333,692,-81.2114,27.1871,17.3
34,A,IMP,2020-03-18,2020-03-18,2020,3,,24,876,-81.2114,27.1871,21.9
34,A,IMP,2021-10-06,2021-10-06,2021,10,70,72.33333333,5352,-81.2114,27.1871,133.8
34,A,IMP,2021-03-09,2021-03-09,2021,3,26,28,1180,-81.2114,27.1871,29.5
34,A,IMP,2021-06-17,2021-06-17,2021,6,35,36.66666667,3852,-81.2114,27.1871,96.3
34,A,IMP,2021-08-10,2021-08-10,2021,8,43,44,3096,-81.2114,27.1871,77.4
34,A,IMP,2021-04-13,2021-04-13,2021,4,26,27.33333333,1544,-81.2114,27.1871,38.6
34,A,IMP,2022-02-07,2022-02-07,2022,2,47,48.33333333,5516,-81.2114,27.1871,137.9
34,A,IMP,2022-12-22,2022-12-22,2022,12,17,19.33333333,1804,-81.2114,27.1871,45.1
34,A,IMP,2023-10-20,2023-10-20,2023,10,89,97.66666667,7556,-81.2114,27.1871,188.9
34,A,IMP,2023-02-16,2023-02-16,2023,2,11,11.66666667,724,-81.2114,27.1871,18.1
34,A,IMP,2023-04-06,2023-04-06,2023,4,20,22.33333333,1184,-81.2114,27.1871,29.6
34,A,IMP,2023-08-10,2023-08-10,2023,8,70,74.66666667,3828,-81.2114,27.1871,95.7
34,A,IMP,6/12/2023,6/12/2023,2023,6,42,53.33333333,4968,-81.2114,27.1871,124.2
35,A,IMP,2017-04-20,2017-04-20,2017,4,,17,1220,-81.209804,27.187934,30.5
35,A,IMP,2017-07-26,2017-07-26,2017,7,,33,3024,-81.209804,27.187934,75.6
35,A,IMP,2017-10-03,2017-10-03,2017,10,,44,3960,-81.209804,27.187934,99
35,A,IMP,2017-11-28,2017-11-28,2017,11,,47,3560,-81.209804,27.187934,89
35,A,IMP,2017-12-12,2017-12-12,2017,12,,56,3196,-81.209804,27.187934,79.9
35,A,IMP,2017-12-12,2017-12-12,2017,12,,56,3196,-81.209804,27.187934,79.9
35,A,IMP,2018-02-20,2018-02-20,2018,2,,15,1264,-81.209804,27.187934,31.6
35,A,IMP,2018-05-07,2018-05-07,2018,5,,38,2572,-81.209804,27.187934,64.3
35,A,IMP,2018-07-03,2018-07-03,2018,7,,28,1836,-81.209804,27.187934,45.9
35,A,IMP,2018-08-24,2018-08-24,2018,8,,39,2760,-81.209804,27.187934,69.0
35,A,IMP,2018-12-10,2018-12-10,2018,12,,22,2312,-81.209804,27.187934,57.8
35,A,IMP,2019-12-19,2019-12-19,2019,12,,32,2632,-81.209804,27.187934,65.8
35,A,IMP,2019-09-13,2019-09-13,2019,9,,61,6592,-81.209804,27.187934,164.8
35,A,IMP,2019-07-26,2019-07-26,2019,7,,58,2516,-81.209804,27.187934,62.9
35,A,IMP,2020-12-07,2020-12-07,2020,12,33,48,1384,-81.2098,27.1879,34.6
35,A,IMP,2020-10-12,2020-10-12,2020,10,80,88.33333333,4944,-81.2098,27.1879,123.6
35,A,IMP,2020-08-10,2020-08-10,2020,8,45,50.33333333,2112,-81.2098,27.1879,52.8
35,A,IMP,2020-06-10,2020-06-10,2020,6,17,21.66666667,888,-81.2098,27.1879,22.2
35,A,IMP,2020-03-18,2020-03-18,2020,3,,19,208,-81.2098,27.1879,5.2
35,A,IMP,2021-10-06,2021-10-06,2021,10,76,84,5124,-81.2098,27.1879,128.1
35,A,IMP,2021-03-09,2021-03-09,2021,3,23,24,1276,-81.2098,27.1879,31.9
35,A,IMP,2021-06-17,2021-06-17,2021,6,30,37.66666667,2732,-81.2098,27.1879,68.3
35,A,IMP,2021-08-10,2021-08-10,2021,8,29,31.66666667,2920,-81.2098,27.1879,73
35,A,IMP,2021-04-13,2021-04-13,2021,4,27,33.66666667,1912,-81.2098,27.1879,47.8
35,A,IMP,2022-02-07,2022-02-07,2022,2,12,14.66666667,1868,-81.2098,27.1879,46.7
35,A,IMP,2022-12-22,2022-12-22,2022,12,17,17.66666667,1100,-81.2098,27.1879,27.5
35,A,IMP,2023-10-20,2023-10-20,2023,10,80,91,4960,-81.2098,27.1879,124
35,A,IMP,2023-02-16,2023-02-16,2023,2,8,9.666666667,1464,-81.2098,27.1879,36.6
35,A,IMP,2023-04-06,2023-04-06,2023,4,13,16.33333333,2044,-81.2098,27.1879,51.1
35,A,IMP,2023-08-10,2023-08-10,2023,8,79,94,7624,-81.2098,27.1879,190.6
35,A,IMP,6/13/2023,6/13/2023,2023,6,58,62.66666667,2868,-81.2098,27.1879,71.7
36,A,IMP,2020-12-07,2020-12-07,2020,12,19,25,2552,-81.2085,27.1877,63.8
36,A,IMP,2020-10-12,2020-10-12,2020,10,55,58,5904,-81.2085,27.1877,147.6
36,A,IMP,2020-08-10,2020-08-10,2020,8,43,46,2364,-81.2085,27.1877,59.1
36,A,IMP,2020-06-10,2020-06-10,2020,6,25,27,1508,-81.2085,27.1877,37.7
36,A,IMP,2020-03-18,2020-03-18,2020,3,,22,672,-81.2085,27.1877,16.8
36,A,IMP,2021-10-06,2021-10-06,2021,10,60,83.66666667,5092,-81.2085,27.1877,127.3
36,A,IMP,2021-03-09,2021-03-09,2021,3,14,15.66666667,1624,-81.2085,27.1877,40.6
36,A,IMP,2021-06-17,2021-06-17,2021,6,35,36,2804,-81.2085,27.1877,70.1
36,A,IMP,2021-08-10,2021-08-10,2021,8,32,35.66666667,1268,-81.2085,27.1877,31.7
36,A,IMP,2021-04-13,2021-04-13,2021,4,17,20,1488,-81.2085,27.1877,37.2
36,A,IMP,2022-02-07,2022-02-07,2022,2,25,49,4384,-81.2085,27.1877,109.6
36,A,IMP,2022-12-22,2022-12-22,2022,12,18,18.66666667,1252,-81.2085,27.1877,31.3
36,A,IMP,2023-10-20,2023-10-20,2023,10,97,107.3333333,5884,-81.2085,27.1877,147.1
36,A,IMP,2023-02-16,2023-02-16,2023,2,33,37,2616,-81.2085,27.1877,65.4
36,A,IMP,2023-04-06,2023-04-06,2023,4,13,14,1672,-81.2085,27.1877,41.8
36,A,IMP,2023-08-10,2023-08-10,2023,8,107,117,6820,-81.2085,27.1877,170.5
36,A,IMP,6/12/2023,6/12/2023,2023,6,27,31.33333333,2948,-81.2085,27.1877,73.7
54,E,IMP,2017-03-30,2017-03-30,2017,3,,10,860,-81.202788,27.180236,21.5
54,E,IMP,2017-05-30,2017-05-30,2017,5,,15,1048,-81.202788,27.180236,26.2
54,E,IMP,2017-08-31,2017-08-31,2017,8,,74,3384,-81.202788,27.180236,84.6
54,E,IMP,2017-10-24,2017-10-24,2017,10,,51,3252,-81.202788,27.180236,81.3
54,E,IMP,2017-12-11,2017-12-11,2017,12,,33,5404,-81.202788,27.180236,135.1
54,E,IMP,2017-12-11,2017-12-11,2017,12,,33,5404,-81.202788,27.180236,135.1
54,E,IMP,2018-04-05,2018-04-05,2018,4,,23,2440,-81.202788,27.180236,61
54,E,IMP,2018-06-19,2018-06-19,2018,6,,21,976,-81.202788,27.180236,24.4
54,E,IMP,2018-10-22,2018-10-22,2018,10,,42,6656,-81.202788,27.180236,166.4
54,E,IMP,2018-12-10,2018-12-10,2018,12,,25,2688,-81.202788,27.180236,67.2
54,E,IMP,2019-12-19,2019-12-19,2019,12,,67,1124,-81.202788,27.180236,28.1
54,E,IMP,2019-09-13,2019-09-13,2019,9,,47,2020,-81.202788,27.180236,50.5
54,E,IMP,2019-05-03,2019-05-03,2019,5,,60,1928,-81.202788,27.180236,48.2
54,E,IMP,2020-12-07,2020-12-07,2020,12,33,43,2204,-81.2028,27.1803,55.1
54,E,IMP,2020-10-12,2020-10-12,2020,10,30,37,1928,-81.2028,27.1803,48.2
54,E,IMP,2020-08-10,2020-08-10,2020,8,26,36.66666667,1076,-81.2028,27.1803,26.9
54,E,IMP,2020-06-09,2020-06-09,2020,6,51,52,976,-81.2028,27.1803,24.4
54,E,IMP,2020-04-14,2020-04-14,2020,3,,54,1312,-81.2028,27.1803,32.8
54,E,IMP,2021-10-13,2021-10-13,2021,10,46,47,4772,-81.2028,27.1803,119.3
54,E,IMP,2021-03-10,2021-03-10,2021,3,15,18.66666667,816,-81.2028,27.1803,20.4
54,E,IMP,2021-06-14,2021-06-14,2021,6,21,24.33333333,1884,-81.2028,27.1803,47.1
54,E,IMP,2021-08-09,2021-08-09,2021,8,52,57,3816,-81.2028,27.1803,95.4
54,E,IMP,2021-04-13,2021-04-13,2021,4,23,24,1916,-81.2028,27.1803,47.9
54,E,IMP,2022-02-09,2022-02-09,2022,2,43,47.66666667,3580,-81.2028,27.1803,89.5
54,E,IMP,2022-12-19,2022-12-19,2022,12,21,21.33333333,3984,-81.2028,27.1803,99.6
54,E,IMP,2023-10-10,2023-10-10,2023,10,62,64,4644,-81.2028,27.1803,116.1
54,E,IMP,2023-02-01,2023-02-01,2023,2,20,21.33333333,1432,-81.2028,27.1803,35.8
54,E,IMP,2023-04-04,2023-04-04,2023,4,13,14.33333333,1052,-81.2028,27.1803,26.3
54,E,IMP,2023-08-04,2023-08-04,2023,8,41,50,2648,-81.2028,27.1803,66.2
54,E,IMP,6/9/2023,6/9/2023,2023,6,17,18.66666667,2136,-81.2028,27.1803,53.4
55,E,IMP,2017-03-30,2017-03-30,2017,3,,7,908,-81.202757,27.180824,22.7
55,E,IMP,2017-05-30,2017-05-30,2017,5,,13,584,-81.202757,27.180824,14.6
55,E,IMP,2017-08-31,2017-08-31,2017,8,,32,2276,-81.202757,27.180824,56.9
55,E,IMP,2017-10-24,2017-10-24,2017,10,,39,3680,-81.202757,27.180824,92
55,E,IMP,2017-12-11,2017-12-11,2017,12,,31,4152,-81.202757,27.180824,103.8
55,E,IMP,2017-12-11,2017-12-11,2017,12,,31,4152,-81.202757,27.180824,103.8
55,E,IMP,2018-04-05,2018-04-05,2018,4,,13,1028,-81.202757,27.180824,25.7
55,E,IMP,2018-06-19,2018-06-19,2018,6,,34,936,-81.202757,27.180824,23.4
55,E,IMP,2018-10-22,2018-10-22,2018,10,,59,5412,-81.202757,27.180824,135.3
55,E,IMP,2018-12-10,2018-12-10,2018,12,,43,3836,-81.202757,27.180824,95.9
55,E,IMP,2019-12-19,2019-12-19,2019,12,,24,2172,-81.202757,27.180824,54.3
55,E,IMP,2019-09-13,2019-09-13,2019,9,,76,5432,-81.202757,27.180824,135.8
55,E,IMP,2019-05-03,2019-05-03,2019,5,,39,1884,-81.202757,27.180824,47.1
55,E,IMP,2020-12-07,2020-12-07,2020,12,37,37.66666667,3004,-81.2028,27.1809,75.1
55,E,IMP,2020-10-12,2020-10-12,2020,10,25,26.33333333,1212,-81.2028,27.1809,30.3
55,E,IMP,2020-08-10,2020-08-10,2020,8,27,28.33333333,1864,-81.2028,27.1809,46.6
55,E,IMP,2020-06-09,2020-06-09,2020,6,23,23.66666667,564,-81.2028,27.1809,14.1
55,E,IMP,2020-04-14,2020-04-14,2020,3,,32,1212,-81.2028,27.1809,30.3
55,E,IMP,2021-10-13,2021-10-13,2021,10,35,36,3676,-81.2028,27.1809,91.9
55,E,IMP,2021-03-10,2021-03-10,2021,3,20,21.66666667,1496,-81.2028,27.1809,37.4
55,E,IMP,2021-06-14,2021-06-14,2021,6,6,12.66666667,664,-81.2028,27.1809,16.6
55,E,IMP,2021-08-09,2021-08-09,2021,8,36,38,3000,-81.2028,27.1809,75
55,E,IMP,2021-04-13,2021-04-13,2021,4,11,19.33333333,1708,-81.2028,27.1809,42.7
55,E,IMP,2022-02-09,2022-02-09,2022,2,32,33.33333333,4236,-81.2028,27.1809,105.9
55,E,IMP,2022-12-19,2022-12-19,2022,12,33,34.33333333,4940,-81.2028,27.1809,123.5
55,E,IMP,2023-10-10,2023-10-10,2023,10,37,38.66666667,3292,-81.2028,27.1809,82.3
55,E,IMP,2023-02-01,2023-02-01,2023,2,21,23.33333333,2468,-81.2028,27.1809,61.7
55,E,IMP,2023-04-04,2023-04-04,2023,4,29,29.33333333,1748,-81.2028,27.1809,43.7
55,E,IMP,2023-08-04,2023-08-04,2023,8,24,24,1664,-81.2028,27.1809,41.6
55,E,IMP,6/9/2023,6/9/2023,2023,6,29,29.66666667,2388,-81.2028,27.1809,59.7
56,E,IMP,2017-03-30,2017-03-30,2017,3,,20,536,-81.202122,27.179773,13.4
56,E,IMP,2017-05-30,2017-05-30,2017,5,,11,691.2,-81.202122,27.179773,17.28
56,E,IMP,2017-08-31,2017-08-31,2017,8,,35,1924,-81.202122,27.179773,48.1
56,E,IMP,2017-10-24,2017-10-24,2017,10,,37,3500,-81.202122,27.179773,87.5
56,E,IMP,2017-12-11,2017-12-11,2017,12,,25,3016,-81.202122,27.179773,75.4
56,E,IMP,2017-12-11,2017-12-11,2017,12,,25,3016,-81.202122,27.179773,75.4
56,E,IMP,2018-04-05,2018-04-05,2018,4,,23,1844,-81.202122,27.179773,46.1
56,E,IMP,2018-06-19,2018-06-19,2018,6,,45,1848,-81.202122,27.179773,46.2
56,E,IMP,2018-10-22,2018-10-22,2018,10,,38,3644,-81.202122,27.179773,91.1
56,E,IMP,2018-12-10,2018-12-10,2018,12,,35,2792,-81.202122,27.179773,69.8
56,E,IMP,2019-12-19,2019-12-19,2019,12,,37,1468,-81.202122,27.179773,36.7
56,E,IMP,2019-09-13,2019-09-13,2019,9,,45,2160,-81.202122,27.179773,54
56,E,IMP,2019-05-03,2019-05-03,2019,5,,28,1040,-81.202122,27.179773,26
56,E,IMP,2020-12-07,2020-12-07,2020,12,34,36.33333333,3048,-81.202,27.1797,76.2
56,E,IMP,2020-10-12,2020-10-12,2020,10,33,34.33333333,1880,-81.202,27.1797,47
56,E,IMP,2020-08-10,2020-08-10,2020,8,0,,,-81.202,27.1797,
56,E,IMP,2020-06-09,2020-06-09,2020,6,25,26,1128,-81.202,27.1797,28.2
56,E,IMP,2020-04-14,2020-04-14,2020,3,,10,476,-81.202,27.1797,11.9
56,E,IMP,2021-10-13,2021-10-13,2021,10,48,51,3788,-81.202,27.1797,94.7
56,E,IMP,2021-03-10,2021-03-10,2021,3,22,28.33333333,792,-81.202,27.1797,19.8
56,E,IMP,2021-06-14,2021-06-14,2021,6,12,16.33333333,272,-81.202,27.1797,6.8
56,E,IMP,2021-08-09,2021-08-09,2021,8,44,44.33333333,2796,-81.202,27.1797,69.9
56,E,IMP,2021-04-13,2021-04-13,2021,4,5,5.666666667,1452,-81.202,27.1797,36.3
56,E,IMP,2022-02-09,2022-02-09,2022,2,36,39.33333333,2968,-81.202,27.1797,74.2
56,E,IMP,2022-12-19,2022-12-19,2022,12,42,44.33333333,4300,-81.202,27.1797,107.5
56,E,IMP,2023-10-10,2023-10-10,2023,10,69,72,2980,-81.202,27.1797,74.5
56,E,IMP,2023-02-01,2023-02-01,2023,2,21,26,1800,-81.202,27.1797,45
56,E,IMP,2023-04-04,2023-04-04,2023,4,36,37.33333333,1664,-81.202,27.1797,41.6
56,E,IMP,2023-08-04,2023-08-04,2023,8,49,54,3736,-81.202,27.1797,93.4
56,E,IMP,6/9/2023,6/9/2023,2023,6,27,28.33333333,3204,-81.202,27.1797,80.1
57,E,IMP,2017-03-30,2017-03-30,2017,3,,16,1684,-81.202454,27.182351,42.1
57,E,IMP,2017-05-30,2017-05-30,2017,5,,33,3264,-81.202454,27.182351,81.6
57,E,IMP,2017-08-31,2017-08-31,2017,8,,43,3056,-81.202454,27.182351,76.4
57,E,IMP,2017-10-24,2017-10-24,2017,10,,39,3160,-81.202454,27.182351,79
57,E,IMP,2017-12-11,2017-12-11,2017,12,,27,4724,-81.202454,27.182351,118.1
57,E,IMP,2017-12-11,2017-12-11,2017,12,,27,4724,-81.202454,27.182351,118.1
57,E,IMP,2018-04-05,2018-04-05,2018,4,,11,324,-81.202454,27.182351,8.1
57,E,IMP,2018-06-19,2018-06-19,2018,6,,20,564,-81.202454,27.182351,14.1
57,E,IMP,2018-10-22,2018-10-22,2018,10,,39,2380,-81.202454,27.182351,59.5
57,E,IMP,2018-12-10,2018-12-10,2018,12,,24,2452,-81.202454,27.182351,61.3
57,E,IMP,2019-12-19,2019-12-19,2019,12,,28,2708,-81.202454,27.182351,67.7
57,E,IMP,2019-09-13,2019-09-13,2019,9,,84,3372,-81.202454,27.182351,84.3
57,E,IMP,2019-05-03,2019-05-03,2019,5,,98,1968,-81.202454,27.182351,49.2
57,E,IMP,2020-12-07,2020-12-07,2020,12,34,36,2488,-81.2023,27.1824,62.2
57,E,IMP,2020-10-12,2020-10-12,2020,10,46,50.33333333,3364,-81.2023,27.1824,84.1
57,E,IMP,2020-08-10,2020-08-10,2020,8,51,55,2176,-81.2023,27.1824,54.4
57,E,IMP,2020-06-09,2020-06-09,2020,6,31,31.66666667,1308,-81.2023,27.1824,32.7
57,E,IMP,2020-04-14,2020-04-14,2020,3,,20,912,-81.2023,27.1824,22.8
57,E,IMP,2021-10-13,2021-10-13,2021,10,16,20,624,-81.2023,27.1824,15.6
57,E,IMP,2021-03-10,2021-03-10,2021,3,23,23,288,-81.2023,27.1824,7.2
57,E,IMP,2021-06-14,2021-06-14,2021,6,12,13,460,-81.2023,27.1824,11.5
57,E,IMP,2021-08-09,2021-08-09,2021,8,45,50,3776,-81.2023,27.1824,94.4
57,E,IMP,2021-04-13,2021-04-13,2021,4,16,16.33333333,504,-81.2023,27.1824,12.6
57,E,IMP,2022-02-09,2022-02-09,2022,2,34,35,1240,-81.2023,27.1824,31
57,E,IMP,2022-12-19,2022-12-19,2022,12,25,25.66666667,3316,-81.2023,27.1824,82.9
57,E,IMP,2023-10-10,2023-10-10,2023,10,53,58.33333333,3408,-81.2023,27.1824,85.2
57,E,IMP,2023-02-02,2023-02-02,2023,2,20,20.33333333,2020,-81.2023,27.1824,50.5
57,E,IMP,2023-04-05,2023-04-05,2023,4,21,22.66666667,3876,-81.2023,27.1824,96.9
57,E,IMP,2023-08-04,2023-08-04,2023,8,39,45,2392,-81.2023,27.1824,59.8
57,E,IMP,6/12/2023,6/12/2023,2023,6,25,26.66666667,2300,-81.2023,27.1824,57.5
58,E,IMP,2017-03-30,2017-03-30,2017,3,,20,1924,-81.200984,27.182732,48.1
58,E,IMP,2017-05-30,2017-05-30,2017,5,,17,1376,-81.200984,27.182732,34.4
58,E,IMP,2017-08-31,2017-08-31,2017,8,,,4064,-81.200984,27.182732,101.6
58,E,IMP,2017-10-24,2017-10-24,2017,10,,30,2804,-81.200984,27.182732,70.1
58,E,IMP,2017-12-11,2017-12-11,2017,12,,39,4888,-81.200984,27.182732,122.2
58,E,IMP,2017-12-11,2017-12-11,2017,12,,39,4888,-81.200984,27.182732,122.2
58,E,IMP,2018-04-05,2018-04-05,2018,4,,8,436,-81.200984,27.182732,10.9
58,E,IMP,2018-06-19,2018-06-19,2018,6,,35,800,-81.200984,27.182732,20
58,E,IMP,2018-10-22,2018-10-22,2018,10,,55,6348,-81.200984,27.182732,158.7
58,E,IMP,2018-12-10,2018-12-10,2018,12,,32,2856,-81.200984,27.182732,71.4
58,E,IMP,2019-12-19,2019-12-19,2019,12,,30,1272,-81.200984,27.182732,31.8
58,E,IMP,2019-09-13,2019-09-13,2019,9,,86,11492,-81.200984,27.182732,287.3
58,E,IMP,2019-05-03,2019-05-03,2019,5,,63,2480,-81.200984,27.182732,62
58,E,IMP,2020-12-07,2020-12-07,2020,12,32,34,1748,-81.201,27.1828,43.7
58,E,IMP,2020-10-12,2020-10-12,2020,10,48,49,1708,-81.201,27.1828,42.7
58,E,IMP,2020-08-10,2020-08-10,2020,8,47,49.33333333,2712,-81.201,27.1828,67.8
58,E,IMP,2020-06-09,2020-06-09,2020,6,29,30,1076,-81.201,27.1828,26.9
58,E,IMP,2020-04-14,2020-04-14,2020,3,,22,1324,-81.201,27.1828,33.1
58,E,IMP,2021-10-13,2021-10-13,2021,10,35,36.33333333,1596,-81.201,27.1828,39.9
58,E,IMP,2021-03-10,2021-03-10,2021,3,15,20,336,-81.201,27.1828,8.4
58,E,IMP,2021-06-14,2021-06-14,2021,6,13,15,408,-81.201,27.1828,10.2
58,E,IMP,2021-08-09,2021-08-09,2021,8,28,32.66666667,2312,-81.201,27.1828,57.8
58,E,IMP,2021-04-13,2021-04-13,2021,4,16,17.66666667,852,-81.201,27.1828,21.3
58,E,IMP,2022-02-09,2022-02-09,2022,2,18,21.33333333,1884,-81.201,27.1828,47.1
58,E,IMP,2022-12-19,2022-12-19,2022,12,24,24.33333333,3712,-81.201,27.1828,92.8
58,E,IMP,2023-10-10,2023-10-10,2023,10,35,36.66666667,4048,-81.201,27.1828,101.2
58,E,IMP,2023-02-02,2023-02-02,2023,2,16,21.66666667,3248,-81.201,27.1828,81.2
